epoch_count,regression_error,classification_error
3130,0.0859763,0.0789474
3131,0.0833076,0.0789474
3132,0.0852193,0.0789474
3133,0.0860956,0.0789474
3134,0.0886966,0.105263
3135,0.0857142,0.0789474
3136,0.0853724,0.0789474
3137,0.0875896,0.105263
3138,0.0846265,0.0789474
3139,0.0839468,0.0789474
3140,0.0829521,0.0789474
3141,0.0814408,0.105263
3142,0.0833651,0.0789474
3143,0.0817424,0.105263
3144,0.0809764,0.131579
3145,0.0826357,0.0789474
3146,0.0821927,0.0789474
3147,0.0838532,0.0789474
3148,0.0832322,0.0789474
3149,0.0815001,0.105263
3150,0.0806648,0.131579
3151,0.0804893,0.157895
3152,0.0802796,0.157895
3153,0.0800044,0.157895
3154,0.0805479,0.131579
3155,0.0801054,0.157895
3156,0.0800333,0.157895
3157,0.0799322,0.157895
3158,0.0801795,0.157895
3159,0.0801005,0.157895
3160,0.080689,0.131579
3161,0.0814348,0.105263
3162,0.0822017,0.0789474
3163,0.0816886,0.105263
3164,0.0813356,0.105263
3165,0.0827673,0.0789474
3166,0.0824663,0.0789474
3167,0.0837648,0.0789474
3168,0.0828897,0.0789474
3169,0.0820489,0.0789474
3170,0.0835253,0.0789474
3171,0.0832234,0.0789474
3172,0.0827833,0.0789474
3173,0.0851009,0.0789474
3174,0.0848395,0.0789474
3175,0.0832266,0.0789474
3176,0.0846961,0.0789474
3177,0.0846032,0.0789474
3178,0.0874036,0.105263
3179,0.089699,0.0789474
3180,0.0888147,0.105263
3181,0.0915981,0.0526316
3182,0.0947227,0.105263
3183,0.0927591,0.0789474
3184,0.0918363,0.0789474
3185,0.0885309,0.105263
3186,0.0898264,0.0789474
3187,0.0866531,0.0789474
3188,0.0863224,0.0789474
3189,0.0844092,0.0789474
3190,0.0860269,0.0789474
3191,0.0855579,0.0789474
3192,0.0873008,0.0789474
3193,0.0843632,0.0789474
3194,0.0841522,0.0789474
3195,0.0825245,0.0789474
3196,0.0835837,0.0789474
3197,0.0819756,0.105263
3198,0.0808231,0.157895
3199,0.0819736,0.105263
3200,0.0816069,0.105263
3201,0.0829892,0.0789474
3202,0.0849954,0.0789474
3203,0.0833789,0.0789474
3204,0.0829085,0.0789474
3205,0.0846902,0.0789474
3206,0.0865311,0.0789474
3207,0.0880409,0.0789474
3208,0.0865156,0.0789474
3209,0.08372,0.0789474
3210,0.0852551,0.0789474
3211,0.0830636,0.0789474
3212,0.08212,0.105263
3213,0.0837428,0.0789474
3214,0.0861085,0.0789474
3215,0.0887259,0.105263
3216,0.0899349,0.105263
3217,0.0939007,0.0789474
3218,0.0925558,0.0526316
3219,0.0956829,0.105263
3220,0.0989311,0.157895
3221,0.100267,0.157895
3222,0.0951397,0.0789474
3223,0.090954,0.0789474
3224,0.093949,0.0789474
3225,0.0973759,0.131579
3226,0.0967186,0.131579
3227,0.100282,0.157895
3228,0.102826,0.157895
3229,0.102244,0.157895
3230,0.100355,0.157895
3231,0.103352,0.157895
3232,0.104928,0.157895
3233,0.105835,0.157895
3234,0.105425,0.157895
3235,0.109701,0.184211
3236,0.102906,0.157895
3237,0.0971064,0.105263
3238,0.0997289,0.157895
3239,0.104861,0.157895
3240,0.104308,0.157895
3241,0.107647,0.157895
3242,0.101253,0.157895
3243,0.0993262,0.157895
3244,0.103493,0.157895
3245,0.106196,0.157895
3246,0.108818,0.184211
3247,0.106679,0.157895
3248,0.108848,0.184211
3249,0.11356,0.236842
3250,0.11441,0.236842
3251,0.108268,0.157895
3252,0.111737,0.184211
3253,0.104364,0.157895
3254,0.100024,0.157895
3255,0.101771,0.157895
3256,0.105714,0.157895
3257,0.108198,0.157895
3258,0.111419,0.184211
3259,0.10905,0.157895
3260,0.106061,0.157895
3261,0.100336,0.157895
3262,0.104529,0.157895
3263,0.0990731,0.157895
3264,0.0946241,0.105263
3265,0.0911849,0.0526316
3266,0.0890932,0.105263
3267,0.0910913,0.0526316
3268,0.0923546,0.0526316
3269,0.0891259,0.105263
3270,0.0880615,0.105263
3271,0.0878937,0.105263
3272,0.0905798,0.0789474
3273,0.08789,0.105263
3274,0.0871986,0.105263
3275,0.0843099,0.0789474
3276,0.0838369,0.0789474
3277,0.0822525,0.0789474
3278,0.0840637,0.0789474
3279,0.086994,0.105263
3280,0.0868434,0.0789474
3281,0.086537,0.0789474
3282,0.0847997,0.0789474
3283,0.0828485,0.0789474
3284,0.085285,0.0789474
3285,0.08772,0.105263
3286,0.0867732,0.0789474
3287,0.0843141,0.0789474
3288,0.0821036,0.0789474
3289,0.0840952,0.0789474
3290,0.0819497,0.0789474
3291,0.0818404,0.0789474
3292,0.080637,0.105263
3293,0.0802022,0.157895
3294,0.0812283,0.0789474
3295,0.0811735,0.0789474
3296,0.0810835,0.0789474
3297,0.0809985,0.0789474
3298,0.0807149,0.105263
3299,0.0806509,0.105263
3300,0.081134,0.105263
3301,0.0800926,0.157895
3302,0.079822,0.157895
3303,0.0798433,0.157895
3304,0.0799338,0.157895
3305,0.0798479,0.157895
3306,0.0804141,0.157895
3307,0.0798085,0.157895
3308,0.0797601,0.157895
3309,0.0797329,0.157895
3310,0.07971,0.157895
3311,0.0799643,0.157895
3312,0.0799535,0.157895
3313,0.0806422,0.105263
3314,0.0800915,0.157895
3315,0.0796512,0.157895
3316,0.0795943,0.157895
3317,0.0796205,0.157895
3318,0.0796729,0.157895
3319,0.0798099,0.157895
3320,0.0806033,0.105263
3321,0.081746,0.0789474
3322,0.0808642,0.0789474
3323,0.0806933,0.0789474
3324,0.0823908,0.0789474
3325,0.0842502,0.0789474
3326,0.0819544,0.0789474
3327,0.0839752,0.0789474
3328,0.0833634,0.0789474
3329,0.0811538,0.105263
3330,0.0808772,0.105263
3331,0.0823225,0.0789474
3332,0.0817072,0.0789474
3333,0.0813576,0.0789474
3334,0.083247,0.0789474
3335,0.0811259,0.105263
3336,0.0808972,0.0789474
3337,0.0825346,0.0789474
3338,0.0823371,0.0789474
3339,0.0841643,0.0789474
3340,0.0823326,0.0789474
3341,0.0819127,0.0789474
3342,0.0808606,0.105263
3343,0.0799477,0.131579
3344,0.0794765,0.157895
3345,0.0795879,0.157895
3346,0.0795832,0.157895
3347,0.0792996,0.157895
3348,0.0794414,0.157895
3349,0.0794314,0.157895
3350,0.0794001,0.157895
3351,0.0798149,0.131579
3352,0.0807169,0.105263
3353,0.0806027,0.0789474
3354,0.0803527,0.0789474
3355,0.0816879,0.0789474
3356,0.0832514,0.0789474
3357,0.0821519,0.0789474
3358,0.0820278,0.0789474
3359,0.0805404,0.105263
3360,0.0801393,0.0789474
3361,0.081214,0.0789474
3362,0.0827034,0.0789474
3363,0.0819897,0.0789474
3364,0.0843665,0.0789474
3365,0.0863655,0.0789474
3366,0.0855323,0.0789474
3367,0.0853158,0.0789474
3368,0.0852279,0.0789474
3369,0.087638,0.105263
3370,0.0866095,0.0789474
3371,0.0878483,0.105263
3372,0.0902795,0.0526316
3373,0.0891578,0.0789474
3374,0.0888193,0.0789474
3375,0.0863343,0.105263
3376,0.0875309,0.105263
3377,0.0842621,0.0789474
3378,0.0832745,0.0789474
3379,0.0853478,0.0789474
3380,0.0875737,0.105263
3381,0.090448,0.0526316
3382,0.0893646,0.0789474
3383,0.0917406,0.0526316
3384,0.087503,0.105263
3385,0.0854005,0.0789474
3386,0.0827005,0.0789474
3387,0.0807457,0.105263
3388,0.0805288,0.0789474
3389,0.0819424,0.0789474
3390,0.0815982,0.0789474
3391,0.0804438,0.0789474
3392,0.079654,0.157895
3393,0.0796206,0.157895
3394,0.0796024,0.157895
3395,0.0792077,0.157895
3396,0.0792021,0.157895
3397,0.0791785,0.157895
3398,0.0791779,0.157895
3399,0.0791633,0.157895
3400,0.0792101,0.157895
3401,0.0791659,0.157895
3402,0.0792168,0.157895
3403,0.0792321,0.157895
3404,0.0792831,0.157895
3405,0.0793675,0.157895
3406,0.0796354,0.157895
3407,0.0792358,0.157895
3408,0.0792716,0.157895
3409,0.0796066,0.131579
3410,0.0791801,0.157895
3411,0.0791866,0.157895
3412,0.0792435,0.157895
3413,0.079096,0.157895
3414,0.0791832,0.157895
3415,0.0792878,0.157895
3416,0.0795834,0.157895
3417,0.0792366,0.157895
3418,0.079217,0.157895
3419,0.0792178,0.157895
3420,0.079726,0.131579
3421,0.0808246,0.0789474
3422,0.0797911,0.105263
3423,0.0793333,0.157895
3424,0.0798267,0.105263
3425,0.0812084,0.0789474
3426,0.0801417,0.0789474
3427,0.081045,0.0789474
3428,0.0823062,0.0789474
3429,0.0819287,0.0789474
3430,0.0829731,0.0789474
3431,0.0855894,0.0789474
3432,0.0875365,0.105263
3433,0.0886838,0.0789474
3434,0.0881977,0.105263
3435,0.0853004,0.0789474
3436,0.0836415,0.0789474
3437,0.0812923,0.0789474
3438,0.0834399,0.0789474
3439,0.0851543,0.0789474
3440,0.0824134,0.0789474
3441,0.0804527,0.0789474
3442,0.0820914,0.0789474
3443,0.084366,0.0789474
3444,0.0870543,0.105263
3445,0.0840958,0.0789474
3446,0.0862231,0.0789474
3447,0.0893362,0.0789474
3448,0.0920726,0.0526316
3449,0.0906055,0.0526316
3450,0.0934074,0.0526316
3451,0.0954479,0.0789474
3452,0.0941805,0.0789474
3453,0.0973636,0.131579
3454,0.0956046,0.105263
3455,0.0994056,0.157895
3456,0.0940477,0.0526316
3457,0.0898185,0.0789474
3458,0.0877391,0.105263
3459,0.090563,0.0789474
3460,0.0925414,0.0526316
3461,0.0920371,0.0526316
3462,0.0933874,0.0526316
3463,0.097303,0.131579
3464,0.0941461,0.0526316
3465,0.0932552,0.0526316
3466,0.0890524,0.105263
3467,0.0904818,0.0789474
3468,0.0913409,0.0789474
3469,0.0936984,0.0526316
3470,0.0890343,0.105263
3471,0.0855046,0.0789474
3472,0.0847303,0.0789474
3473,0.0822388,0.0789474
3474,0.083237,0.0789474
3475,0.0825327,0.0789474
3476,0.0809645,0.105263
3477,0.0817448,0.0789474
3478,0.0841856,0.0789474
3479,0.0832281,0.0789474
3480,0.0848285,0.0789474
3481,0.0862591,0.0789474
3482,0.0833539,0.0789474
3483,0.0815369,0.105263
3484,0.0835796,0.0789474
3485,0.0828071,0.0789474
3486,0.0849821,0.0789474
3487,0.0866599,0.0789474
3488,0.0846091,0.0789474
3489,0.0821292,0.0789474
3490,0.0806034,0.0789474
3491,0.0815036,0.0789474
3492,0.0813446,0.0789474
3493,0.0798225,0.0789474
3494,0.0811881,0.0789474
3495,0.082655,0.0789474
3496,0.0820168,0.0789474
3497,0.0806067,0.0789474
3498,0.0793668,0.105263
3499,0.080675,0.0789474
3500,0.0818874,0.0789474
3501,0.0807322,0.0789474
3502,0.0822272,0.0789474
3503,0.0846315,0.0789474
3504,0.0833497,0.0789474
3505,0.0843163,0.0789474
3506,0.0880506,0.0789474
3507,0.0858063,0.105263
3508,0.0889636,0.0526316
3509,0.0882385,0.0789474
3510,0.0853474,0.105263
3511,0.0846071,0.0789474
3512,0.0840126,0.0789474
3513,0.0862562,0.105263
3514,0.0872952,0.0789474
3515,0.0841145,0.0789474
3516,0.081326,0.0789474
3517,0.0797772,0.0789474
3518,0.0793717,0.0789474
3519,0.0791623,0.105263
3520,0.0804622,0.0789474
3521,0.0819107,0.0789474
3522,0.0838658,0.0789474
3523,0.0825879,0.0789474
3524,0.084182,0.0789474
3525,0.0827813,0.0789474
3526,0.0835017,0.0789474
3527,0.0857516,0.105263
3528,0.0881454,0.0789474
3529,0.0920383,0.0526316
3530,0.0876188,0.105263
3531,0.0870674,0.105263
3532,0.0841202,0.0789474
3533,0.0865009,0.105263
3534,0.0901833,0.0526316
3535,0.0888103,0.0789474
3536,0.0917109,0.0526316
3537,0.0955662,0.105263
3538,0.0996593,0.157895
3539,0.0958778,0.131579
3540,0.0985195,0.157895
3541,0.0929519,0.0526316
3542,0.094616,0.105263
3543,0.0991118,0.157895
3544,0.103355,0.157895
3545,0.10124,0.157895
3546,0.100839,0.157895
3547,0.10294,0.157895
3548,0.107588,0.157895
3549,0.111004,0.184211
3550,0.108325,0.157895
3551,0.102257,0.157895
3552,0.105524,0.157895
3553,0.103352,0.157895
3554,0.102375,0.157895
3555,0.0959725,0.131579
3556,0.094691,0.105263
3557,0.0972751,0.131579
3558,0.0920015,0.0526316
3559,0.090792,0.0526316
3560,0.0938553,0.0789474
3561,0.0930175,0.0789474
3562,0.094255,0.0789474
3563,0.0905216,0.0526316
3564,0.0891096,0.0789474
3565,0.0883126,0.0789474
3566,0.0848216,0.0789474
3567,0.0824996,0.0789474
3568,0.0824195,0.0789474
3569,0.08358,0.0789474
3570,0.0819165,0.0789474
3571,0.0839896,0.0789474
3572,0.0836757,0.0789474
3573,0.0823325,0.0789474
3574,0.0849325,0.0789474
3575,0.0848505,0.0789474
3576,0.0831261,0.0789474
3577,0.0808747,0.0789474
3578,0.080221,0.0789474
3579,0.0801977,0.0789474
3580,0.0799545,0.0789474
3581,0.0804196,0.0789474
3582,0.0797607,0.105263
3583,0.080906,0.0789474
3584,0.0807508,0.0789474
3585,0.0812661,0.0789474
3586,0.0830875,0.0789474
3587,0.0828736,0.0789474
3588,0.085407,0.105263
3589,0.0849532,0.105263
3590,0.083491,0.0789474
3591,0.0832893,0.0789474
3592,0.0831556,0.0789474
3593,0.0823654,0.0789474
3594,0.0832653,0.0789474
3595,0.0827255,0.0789474
3596,0.0812266,0.0789474
3597,0.0836011,0.0789474
3598,0.0855082,0.105263
3599,0.0866758,0.105263
3600,0.0839239,0.0789474
3601,0.0854773,0.105263
3602,0.0883911,0.0526316
3603,0.0909806,0.0789474
3604,0.092963,0.105263
3605,0.0919625,0.0789474
3606,0.0911928,0.0789474
3607,0.0868259,0.0789474
3608,0.0898466,0.0526316
3609,0.0926554,0.105263
3610,0.0953525,0.131579
3611,0.0941455,0.131579
3612,0.0935742,0.131579
3613,0.092553,0.105263
3614,0.0941042,0.131579
3615,0.0991436,0.157895
3616,0.0980164,0.157895
3617,0.10118,0.157895
3618,0.0975142,0.157895
3619,0.100379,0.157895
3620,0.0948674,0.131579
3621,0.0922912,0.105263
3622,0.0957326,0.157895
3623,0.0921173,0.105263
3624,0.0951783,0.131579
3625,0.0994971,0.157895
3626,0.0991122,0.157895
3627,0.100739,0.157895
3628,0.102024,0.157895
3629,0.103532,0.157895
3630,0.106743,0.157895
3631,0.100337,0.157895
3632,0.0948647,0.131579
3633,0.0934011,0.131579
3634,0.0900132,0.0526316
3635,0.0861154,0.105263
3636,0.0878416,0.0789474
3637,0.0845268,0.0789474
3638,0.0878351,0.0789474
3639,0.0917835,0.0789474
3640,0.0904395,0.0526316
3641,0.093397,0.105263
3642,0.0970697,0.157895
3643,0.0966442,0.157895
3644,0.0948252,0.131579
3645,0.0992842,0.157895
3646,0.102484,0.157895
3647,0.098436,0.157895
3648,0.0974461,0.157895
3649,0.0925515,0.105263
3650,0.0911367,0.0789474
3651,0.0952429,0.131579
3652,0.0901144,0.0526316
3653,0.0925098,0.0789474
3654,0.0963282,0.131579
3655,0.0991973,0.157895
3656,0.102441,0.157895
3657,0.0982984,0.157895
3658,0.100344,0.157895
3659,0.0956352,0.131579
3660,0.0976263,0.157895
3661,0.0919885,0.0789474
3662,0.0880844,0.0789474
3663,0.0847547,0.0789474
3664,0.0835781,0.0789474
3665,0.0868568,0.0789474
3666,0.0891122,0.0526316
3667,0.0852017,0.105263
3668,0.0863287,0.105263
3669,0.0849277,0.0789474
3670,0.0823399,0.0789474
3671,0.0835565,0.0789474
3672,0.0832038,0.0789474
3673,0.080791,0.0789474
3674,0.0832448,0.0789474
3675,0.0824774,0.0789474
3676,0.0806739,0.0789474
3677,0.0828963,0.0789474
3678,0.0823834,0.0789474
3679,0.0850799,0.105263
3680,0.0820515,0.0789474
3681,0.0841714,0.0789474
3682,0.0828879,0.0789474
3683,0.085154,0.0789474
3684,0.0839068,0.0789474
3685,0.0859564,0.105263
3686,0.0829874,0.0789474
3687,0.0811823,0.0789474
3688,0.0821231,0.0789474
3689,0.0828059,0.0789474
3690,0.0863469,0.105263
3691,0.0894051,0.0526316
3692,0.0920406,0.0789474
3693,0.0928594,0.0789474
3694,0.0913036,0.0526316
3695,0.0951006,0.131579
3696,0.0914776,0.0789474
3697,0.0922972,0.0789474
3698,0.087943,0.0526316
3699,0.0870506,0.0789474
3700,0.089821,0.0526316
3701,0.0888242,0.0526316
3702,0.0899262,0.0526316
3703,0.0859015,0.105263
3704,0.0855795,0.105263
3705,0.0890908,0.0526316
3706,0.0858274,0.105263
3707,0.0880257,0.0526316
3708,0.0857845,0.105263
3709,0.08294,0.0789474
3710,0.0820135,0.0789474
3711,0.0814044,0.0789474
3712,0.0798933,0.0789474
3713,0.0805896,0.0789474
3714,0.0802775,0.0789474
3715,0.0820168,0.0789474
3716,0.0838706,0.0789474
3717,0.0872898,0.0789474
3718,0.084346,0.0789474
3719,0.0864475,0.105263
3720,0.0892646,0.0526316
3721,0.0933435,0.105263
3722,0.0900142,0.0526316
3723,0.0929913,0.0789474
3724,0.094881,0.131579
3725,0.0936148,0.105263
3726,0.0932544,0.105263
3727,0.0975424,0.157895
3728,0.101048,0.157895
3729,0.105295,0.157895
3730,0.100785,0.157895
3731,0.0995268,0.157895
3732,0.104087,0.157895
3733,0.0982457,0.157895
3734,0.0979038,0.157895
3735,0.100978,0.157895
3736,0.0955257,0.131579
3737,0.0963129,0.131579
3738,0.097485,0.157895
3739,0.0921654,0.0526316
3740,0.0898538,0.0526316
3741,0.0925434,0.0526316
3742,0.0944706,0.0789474
3743,0.0960369,0.105263
3744,0.0988996,0.131579
3745,0.0936984,0.0789474
3746,0.0889974,0.0789474
3747,0.0877905,0.0789474
3748,0.0844692,0.0789474
3749,0.0836468,0.0789474
3750,0.0814793,0.0789474
3751,0.0831464,0.0789474
3752,0.0814308,0.0789474
3753,0.0813015,0.0789474
3754,0.0834431,0.0789474
3755,0.0830178,0.0789474
3756,0.0811305,0.0789474
3757,0.0825588,0.0789474
3758,0.0818475,0.0789474
3759,0.0816392,0.0789474
3760,0.0795988,0.0789474
3761,0.080993,0.0789474
3762,0.0803694,0.0789474
3763,0.0801911,0.0789474
3764,0.0798343,0.0789474
3765,0.0803724,0.0789474
3766,0.0793911,0.105263
3767,0.0781948,0.105263
3768,0.0792725,0.105263
3769,0.0788566,0.0789474
3770,0.0786369,0.0789474
3771,0.0784067,0.105263
3772,0.0783134,0.105263
3773,0.0799327,0.0789474
3774,0.0797946,0.0789474
3775,0.081379,0.0789474
3776,0.0813176,0.0789474
3777,0.083727,0.0789474
3778,0.0865098,0.0789474
3779,0.0860096,0.105263
3780,0.0841085,0.0789474
3781,0.0810427,0.0789474
3782,0.0829247,0.0789474
3783,0.0823792,0.0789474
3784,0.0845933,0.105263
3785,0.0818012,0.0789474
3786,0.0799504,0.0789474
3787,0.0796773,0.0789474
3788,0.0795235,0.0789474
3789,0.0820956,0.0789474
3790,0.0818497,0.0789474
3791,0.084146,0.0789474
3792,0.0861849,0.0789474
3793,0.085752,0.105263
3794,0.084862,0.105263
3795,0.0818789,0.0789474
3796,0.0795476,0.0789474
3797,0.0816654,0.0789474
3798,0.0797661,0.0789474
3799,0.0796749,0.0789474
3800,0.0805596,0.0789474
3801,0.0804534,0.0789474
3802,0.0818375,0.0789474
3803,0.0828238,0.0789474
3804,0.084411,0.0789474
3805,0.0869467,0.0789474
3806,0.0886493,0.0526316
3807,0.0862226,0.0789474
3808,0.0853674,0.105263
3809,0.084614,0.105263
3810,0.0859533,0.0789474
3811,0.0835308,0.0789474
3812,0.0848136,0.105263
3813,0.0846625,0.105263
3814,0.0842729,0.105263
3815,0.0825137,0.0789474
3816,0.0837103,0.0789474
3817,0.0809984,0.0789474
3818,0.0808226,0.0789474
3819,0.0814185,0.0789474
3820,0.0833418,0.0789474
3821,0.0828267,0.0789474
3822,0.0843958,0.0789474
3823,0.0815035,0.0789474
3824,0.0794942,0.0789474
3825,0.0810496,0.0789474
3826,0.0826193,0.0789474
3827,0.0858464,0.105263
3828,0.0878977,0.0789474
3829,0.0844133,0.0789474
3830,0.0856677,0.105263
3831,0.085444,0.105263
3832,0.0840767,0.0789474
3833,0.0813377,0.0789474
3834,0.0835463,0.0789474
3835,0.0826544,0.0789474
3836,0.081812,0.0789474
3837,0.0807505,0.0789474
3838,0.0801299,0.0789474
3839,0.0807012,0.0789474
3840,0.0806507,0.0789474
3841,0.0801063,0.0789474
3842,0.0816516,0.0789474
3843,0.0810107,0.0789474
3844,0.0818064,0.0789474
3845,0.0807191,0.0789474
3846,0.0793949,0.0789474
3847,0.0793209,0.0789474
3848,0.0806684,0.0789474
3849,0.0790725,0.0789474
3850,0.0788342,0.0789474
3851,0.0777835,0.105263
3852,0.0776241,0.131579
3853,0.0776088,0.131579
3854,0.0779926,0.0789474
3855,0.0775013,0.157895
3856,0.0780851,0.0789474
3857,0.0787254,0.105263
3858,0.0782587,0.0789474
3859,0.0782273,0.0789474
3860,0.0787295,0.105263
3861,0.0777501,0.105263
3862,0.0781954,0.0789474
3863,0.0781043,0.0789474
3864,0.0789383,0.0789474
3865,0.0778425,0.105263
3866,0.0788441,0.0789474
3867,0.0801373,0.0789474
3868,0.0820305,0.0789474
3869,0.0835056,0.0789474
3870,0.0811662,0.0789474
3871,0.0825288,0.0789474
3872,0.0809395,0.0789474
3873,0.0804096,0.0789474
3874,0.0823098,0.0789474
3875,0.083403,0.0789474
3876,0.0818691,0.0789474
3877,0.0810964,0.0789474
3878,0.0822388,0.0789474
3879,0.0803967,0.0789474
3880,0.0797604,0.105263
3881,0.0804902,0.0789474
3882,0.0791313,0.0789474
3883,0.0805759,0.0789474
3884,0.079489,0.0789474
3885,0.0791144,0.0789474
3886,0.0784169,0.105263
3887,0.0778257,0.157895
3888,0.0777021,0.157895
3889,0.0773791,0.157895
3890,0.0774656,0.157895
3891,0.0780399,0.105263
3892,0.079246,0.0789474
3893,0.0810613,0.0789474
3894,0.0800028,0.0789474
3895,0.078411,0.0789474
3896,0.0800367,0.0789474
3897,0.0795262,0.0789474
3898,0.0814971,0.0789474
3899,0.0793858,0.0789474
3900,0.0779553,0.0789474
3901,0.0771507,0.157895
3902,0.0771092,0.157895
3903,0.0771047,0.157895
3904,0.0777619,0.0789474
3905,0.078534,0.0789474
3906,0.0784603,0.0789474
3907,0.0798633,0.0789474
3908,0.0804268,0.0789474
3909,0.0795063,0.0789474
3910,0.0783961,0.0789474
3911,0.0790701,0.0789474
3912,0.0789306,0.0789474
3913,0.0797815,0.0789474
3914,0.0815248,0.0789474
3915,0.0803835,0.0789474
3916,0.0797667,0.0789474
3917,0.081683,0.0789474
3918,0.0842344,0.0789474
3919,0.0849347,0.105263
3920,0.0839673,0.0789474
3921,0.0811194,0.0789474
3922,0.0809482,0.0789474
3923,0.0832857,0.0789474
3924,0.0864686,0.0789474
3925,0.0898281,0.0526316
3926,0.0860481,0.105263
3927,0.0843973,0.0789474
3928,0.0853995,0.105263
3929,0.0843468,0.0789474
3930,0.0818938,0.0789474
3931,0.084834,0.0789474
3932,0.0841699,0.0789474
3933,0.0865042,0.105263
3934,0.0886066,0.0789474
3935,0.0879358,0.0789474
3936,0.0902288,0.0526316
3937,0.0899155,0.0526316
3938,0.0930647,0.0789474
3939,0.0973562,0.157895
3940,0.091849,0.0526316
3941,0.0885799,0.0526316
3942,0.0925782,0.0526316
3943,0.0970669,0.131579
3944,0.0993625,0.157895
3945,0.0970011,0.131579
3946,0.091855,0.0526316
3947,0.0895635,0.0526316
3948,0.0892722,0.0526316
3949,0.0889828,0.0526316
3950,0.0851947,0.0789474
3951,0.0843656,0.0789474
3952,0.0857607,0.105263
3953,0.0850659,0.105263
3954,0.0824691,0.0789474
3955,0.0814261,0.0789474
3956,0.0813315,0.0789474
3957,0.0808588,0.0789474
3958,0.0799595,0.0789474
3959,0.0786854,0.0789474
3960,0.0794535,0.0789474
3961,0.0793305,0.0789474
3962,0.0812107,0.0789474
3963,0.0807113,0.0789474
3964,0.0786597,0.0789474
3965,0.0784354,0.0789474
3966,0.0798018,0.0789474
3967,0.0792161,0.0789474
3968,0.0784812,0.0789474
3969,0.0802734,0.0789474
3970,0.0815803,0.0789474
3971,0.081439,0.0789474
3972,0.0810166,0.0789474
3973,0.0808007,0.0789474
3974,0.0791399,0.0789474
3975,0.0785564,0.0789474
3976,0.0799576,0.0789474
3977,0.0815208,0.0789474
3978,0.0806646,0.0789474
3979,0.0788895,0.0789474
3980,0.0799273,0.0789474
3981,0.0817168,0.0789474
3982,0.0845192,0.0789474
3983,0.0818175,0.0789474
3984,0.0836194,0.0789474
3985,0.086933,0.105263
3986,0.0836487,0.0789474
3987,0.081266,0.0789474
3988,0.0794112,0.0789474
3989,0.0798686,0.0789474
3990,0.0819296,0.0789474
3991,0.0844312,0.0789474
3992,0.0834411,0.0789474
3993,0.0827633,0.0789474
3994,0.0826269,0.0789474
3995,0.08184,0.0789474
3996,0.0830151,0.0789474
3997,0.0861205,0.105263
3998,0.0850608,0.105263
3999,0.0849646,0.105263
4000,0.0830601,0.0789474
4001,0.0854415,0.105263
4002,0.0824715,0.0789474
4003,0.0809319,0.0789474
4004,0.081776,0.0789474
4005,0.084727,0.0789474
4006,0.086826,0.0789474
4007,0.0865472,0.0789474
4008,0.0858821,0.0789474
4009,0.0880504,0.0526316
4010,0.0918483,0.0526316
4011,0.0948142,0.131579
4012,0.0965357,0.157895
4013,0.0989942,0.157895
4014,0.0931331,0.105263
4015,0.0883018,0.0526316
4016,0.0875039,0.0789474
4017,0.0873067,0.0789474
4018,0.0862557,0.0789474
4019,0.0899596,0.0526316
4020,0.0945335,0.157895
4021,0.0907517,0.0526316
4022,0.0926155,0.105263
4023,0.088803,0.0526316
4024,0.0901206,0.0526316
4025,0.0895369,0.0526316
4026,0.0936394,0.105263
4027,0.0959011,0.157895
4028,0.0946242,0.131579
4029,0.0970456,0.157895
4030,0.0998271,0.157895
4031,0.102675,0.157895
4032,0.105415,0.157895
4033,0.107698,0.157895
4034,0.105353,0.157895
4035,0.108494,0.184211
4036,0.101951,0.157895
4037,0.100226,0.157895
4038,0.103356,0.157895
4039,0.10619,0.157895
4040,0.0999825,0.157895
4041,0.0978652,0.157895
4042,0.100135,0.157895
4043,0.103674,0.157895
4044,0.103146,0.157895
4045,0.10111,0.157895
4046,0.100674,0.157895
4047,0.101786,0.157895
4048,0.0960646,0.157895
4049,0.0908704,0.0526316
4050,0.0938744,0.105263
4051,0.0966325,0.157895
4052,0.0990382,0.157895
4053,0.103352,0.157895
4054,0.105137,0.157895
4055,0.10843,0.157895
4056,0.102171,0.157895
4057,0.107115,0.157895
4058,0.104622,0.157895
4059,0.106444,0.157895
4060,0.108625,0.184211
4061,0.108047,0.184211
4062,0.105579,0.157895
4063,0.108296,0.184211
4064,0.111034,0.210526
4065,0.113163,0.236842
4066,0.114175,0.236842
4067,0.111393,0.210526
4068,0.112579,0.236842
4069,0.115577,0.236842
4070,0.108718,0.184211
4071,0.107465,0.157895
4072,0.108681,0.184211
4073,0.106704,0.157895
4074,0.110167,0.210526
4075,0.110781,0.210526
4076,0.11381,0.236842
4077,0.117207,0.263158
4078,0.108858,0.184211
4079,0.106697,0.157895
4080,0.106226,0.157895
4081,0.100358,0.157895
4082,0.0996291,0.157895
4083,0.103219,0.157895
4084,0.0990223,0.157895
4085,0.0997036,0.157895
4086,0.0995009,0.157895
4087,0.0983579,0.157895
4088,0.0931551,0.131579
4089,0.0897828,0.0526316
4090,0.0925042,0.131579
4091,0.0915588,0.105263
4092,0.0873477,0.0526316
4093,0.084454,0.105263
4094,0.0860758,0.0789474
4095,0.0842623,0.105263
4096,0.0832171,0.0789474
4097,0.0847757,0.105263
4098,0.08419,0.105263
4099,0.0839891,0.105263
4100,0.0858012,0.0789474
